Invoice,InvoiceDate,Customer_ID,Country
559026,2011-07-05 14:20:00,16146.0,United Kingdom
559027,2011-07-05 14:24:00,17046.0,United Kingdom
559028,2011-07-05 14:27:00,12839.0,United Kingdom
559029,2011-07-05 14:42:00,16316.0,United Kingdom
C559030,2011-07-05 14:51:00,16571.0,United Kingdom
559032,2011-07-05 14:53:00,17511.0,United Kingdom
C559031,2011-07-05 14:53:00,15985.0,United Kingdom
C559033,2011-07-05 14:54:00,17389.0,United Kingdom
559034,2011-07-05 14:56:00,13109.0,United Kingdom
559035,2011-07-05 15:12:00,13695.0,United Kingdom
559036,2011-07-05 15:14:00,12637.0,France
559044,2011-07-05 15:37:00,17306.0,United Kingdom
559045,2011-07-05 15:40:00,14352.0,United Kingdom
559046,2011-07-05 15:41:00,14352.0,United Kingdom
559047,2011-07-05 15:44:00,13082.0,United Kingdom
559048,2011-07-05 15:48:00,13027.0,United Kingdom
C559049,2011-07-05 15:50:00,12494.0,France
559050,2011-07-05 16:08:00,13694.0,United Kingdom
559056,2011-07-06 09:15:00,14645.0,United Kingdom
559057,2011-07-06 09:46:00,13089.0,United Kingdom
559058,2011-07-06 09:49:00,12407.0,Belgium
559060,2011-07-06 10:00:00,15738.0,United Kingdom
C559059,2011-07-06 10:00:00,13338.0,United Kingdom
559061,2011-07-06 10:04:00,17220.0,United Kingdom
559062,2011-07-06 10:09:00,13253.0,United Kingdom
559063,2011-07-06 10:10:00,17220.0,United Kingdom
559064,2011-07-06 10:15:00,15673.0,United Kingdom
559068,2011-07-06 10:41:00,17841.0,United Kingdom
559070,2011-07-06 10:41:00,13468.0,United Kingdom
C559079,2011-07-06 10:44:00,17841.0,United Kingdom
559091,2011-07-06 10:47:00,17905.0,United Kingdom
559092,2011-07-06 10:48:00,16829.0,United Kingdom
559095,2011-07-06 10:49:00,13198.0,United Kingdom
559096,2011-07-06 10:52:00,12830.0,United Kingdom
559097,2011-07-06 10:59:00,17562.0,United Kingdom
559098,2011-07-06 11:02:00,16029.0,United Kingdom
C559105,2011-07-06 11:10:00,16393.0,United Kingdom
559106,2011-07-06 11:10:00,15889.0,United Kingdom
559107,2011-07-06 11:22:00,15334.0,United Kingdom
559108,2011-07-06 11:42:00,13094.0,United Kingdom
559109,2011-07-06 11:52:00,15021.0,United Kingdom
559110,2011-07-06 11:52:00,14145.0,United Kingdom
559111,2011-07-06 11:54:00,17440.0,United Kingdom
559112,2011-07-06 11:59:00,17315.0,United Kingdom
559113,2011-07-06 12:08:00,13217.0,United Kingdom
559120,2011-07-06 12:18:00,16393.0,United Kingdom
559121,2011-07-06 12:18:00,13599.0,United Kingdom
559122,2011-07-06 12:22:00,15159.0,United Kingdom
559123,2011-07-06 12:26:00,17341.0,United Kingdom
559124,2011-07-06 12:31:00,14621.0,United Kingdom
559125,2011-07-06 12:32:00,13985.0,United Kingdom
559126,2011-07-06 12:33:00,17341.0,United Kingdom
559127,2011-07-06 12:33:00,15971.0,United Kingdom
559128,2011-07-06 12:39:00,17238.0,United Kingdom
559129,2011-07-06 12:50:00,17705.0,United Kingdom
559130,2011-07-06 12:56:00,15189.0,United Kingdom
559131,2011-07-06 13:04:00,18144.0,United Kingdom
559132,2011-07-06 13:06:00,15053.0,United Kingdom
559133,2011-07-06 13:13:00,17861.0,United Kingdom
559134,2011-07-06 13:14:00,12700.0,France
559135,2011-07-06 13:18:00,12455.0,Spain
C559136,2011-07-06 13:21:00,17511.0,United Kingdom
559137,2011-07-06 13:25:00,17861.0,United Kingdom
559138,2011-07-06 13:35:00,16919.0,United Kingdom
559139,2011-07-06 13:41:00,15061.0,United Kingdom
C559140,2011-07-06 13:42:00,13420.0,United Kingdom
559141,2011-07-06 13:56:00,15311.0,United Kingdom
559142,2011-07-06 14:01:00,17719.0,United Kingdom
559143,2011-07-06 14:04:00,15581.0,United Kingdom
559145,2011-07-06 14:17:00,17404.0,Sweden
559144,2011-07-06 14:17:00,12921.0,United Kingdom
559146,2011-07-06 14:18:00,12921.0,United Kingdom
559148,2011-07-06 14:41:00,12450.0,Spain
C559149,2011-07-06 14:47:00,17469.0,United Kingdom
559150,2011-07-06 14:59:00,14002.0,United Kingdom
559151,2011-07-06 15:02:00,17389.0,United Kingdom
559152,2011-07-06 15:02:00,14214.0,United Kingdom
559153,2011-07-06 15:10:00,13804.0,United Kingdom
559154,2011-07-06 15:15:00,17045.0,United Kingdom
559155,2011-07-06 15:49:00,13418.0,United Kingdom
559156,2011-07-06 15:50:00,13418.0,United Kingdom
559157,2011-07-06 15:53:00,13999.0,United Kingdom
559158,2011-07-06 16:03:00,17428.0,United Kingdom
559160,2011-07-06 16:15:00,17293.0,United Kingdom
559164,2011-07-06 16:39:00,16422.0,United Kingdom
559165,2011-07-06 16:40:00,12977.0,United Kingdom
559167,2011-07-06 16:54:00,17997.0,United Kingdom
559168,2011-07-06 17:05:00,13263.0,United Kingdom
559169,2011-07-06 17:25:00,16722.0,United Kingdom
559170,2011-07-06 17:31:00,16942.0,United Kingdom
559171,2011-07-07 08:21:00,17651.0,United Kingdom
559172,2011-07-07 08:22:00,17651.0,United Kingdom
559173,2011-07-07 10:03:00,12540.0,Spain
559174,2011-07-07 10:04:00,18263.0,United Kingdom
C559175,2011-07-07 10:17:00,12507.0,Spain
559185,2011-07-07 10:20:00,15512.0,United Kingdom
559187,2011-07-07 10:20:00,12507.0,Spain
C559189,2011-07-07 10:25:00,12626.0,Germany
C559193,2011-07-07 10:26:00,12379.0,Belgium
559199,2011-07-07 10:28:00,15288.0,United Kingdom
559200,2011-07-07 10:36:00,13291.0,United Kingdom
559201,2011-07-07 10:39:00,14217.0,United Kingdom
559202,2011-07-07 10:40:00,13583.0,United Kingdom
559203,2011-07-07 10:43:00,17723.0,United Kingdom
559204,2011-07-07 11:02:00,13798.0,United Kingdom
559205,2011-07-07 11:10:00,18073.0,United Kingdom
559206,2011-07-07 11:12:00,18073.0,United Kingdom
559237,2011-07-07 11:36:00,15267.0,United Kingdom
C559252,2011-07-07 11:42:00,12980.0,United Kingdom
C559253,2011-07-07 11:44:00,12472.0,Germany
559254,2011-07-07 11:56:00,16814.0,United Kingdom
559255,2011-07-07 12:04:00,13027.0,United Kingdom
559256,2011-07-07 12:10:00,15249.0,United Kingdom
559289,2011-07-07 12:22:00,15719.0,United Kingdom
C559294,2011-07-07 12:29:00,17861.0,United Kingdom
559293,2011-07-07 12:29:00,16743.0,United Kingdom
559295,2011-07-07 12:32:00,12362.0,Belgium
559297,2011-07-07 12:36:00,16743.0,United Kingdom
559298,2011-07-07 12:38:00,12471.0,Germany
559299,2011-07-07 12:39:00,16929.0,United Kingdom
559300,2011-07-07 12:40:00,12471.0,Germany
559301,2011-07-07 12:41:00,13842.0,United Kingdom
559302,2011-07-07 12:47:00,14527.0,United Kingdom
C559303,2011-07-07 12:49:00,13510.0,United Kingdom
559305,2011-07-07 12:56:00,17892.0,United Kingdom
559306,2011-07-07 13:02:00,18236.0,United Kingdom
559307,2011-07-07 13:02:00,15356.0,United Kingdom
559308,2011-07-07 13:05:00,13158.0,United Kingdom
C559309,2011-07-07 13:18:00,17719.0,United Kingdom
559310,2011-07-07 13:33:00,15505.0,United Kingdom
559311,2011-07-07 13:35:00,14459.0,United Kingdom
559312,2011-07-07 13:43:00,14180.0,United Kingdom
559313,2011-07-07 13:44:00,16325.0,United Kingdom
559315,2011-07-07 13:52:00,13456.0,United Kingdom
559316,2011-07-07 13:54:00,12647.0,Germany
559317,2011-07-07 14:03:00,17611.0,United Kingdom
559318,2011-07-07 14:08:00,18013.0,United Kingdom
559319,2011-07-07 14:11:00,18013.0,United Kingdom
559320,2011-07-07 14:18:00,13208.0,United Kingdom
559321,2011-07-07 14:30:00,17069.0,United Kingdom
559322,2011-07-07 14:46:00,15769.0,United Kingdom
559323,2011-07-07 14:55:00,12971.0,United Kingdom
559324,2011-07-07 14:56:00,12971.0,United Kingdom
559325,2011-07-07 15:06:00,17560.0,United Kingdom
559326,2011-07-07 15:16:00,13835.0,United Kingdom
559327,2011-07-07 15:21:00,13681.0,United Kingdom
559328,2011-07-07 15:31:00,13743.0,United Kingdom
559329,2011-07-07 15:41:00,15241.0,United Kingdom
559330,2011-07-07 15:44:00,17696.0,United Kingdom
559331,2011-07-07 15:45:00,16156.0,United Kingdom
559332,2011-07-07 15:46:00,14021.0,United Kingdom
559333,2011-07-07 15:47:00,16112.0,United Kingdom
C559334,2011-07-07 15:50:00,16581.0,United Kingdom
559336,2011-07-07 16:17:00,17315.0,United Kingdom
559339,2011-07-07 16:49:00,13752.0,United Kingdom
559340,2011-07-07 16:51:00,13699.0,United Kingdom
559341,2011-07-07 16:56:00,15144.0,United Kingdom
559342,2011-07-07 16:59:00,14493.0,United Kingdom
559343,2011-07-07 17:01:00,17961.0,United Kingdom
C559344,2011-07-07 17:09:00,17837.0,United Kingdom
C559345,2011-07-07 17:16:00,13984.0,United Kingdom
559346,2011-07-07 17:19:00,13486.0,United Kingdom
C559347,2011-07-07 17:22:00,18072.0,United Kingdom
C559348,2011-07-07 17:25:00,16550.0,United Kingdom
559349,2011-07-07 17:33:00,15150.0,United Kingdom
559350,2011-07-07 17:35:00,16842.0,United Kingdom
C559351,2011-07-07 17:42:00,13408.0,United Kingdom
559352,2011-07-07 17:47:00,17837.0,United Kingdom
559353,2011-07-07 17:56:00,13302.0,United Kingdom
559354,2011-07-07 18:02:00,16012.0,United Kingdom
559355,2011-07-07 18:14:00,17007.0,United Kingdom
559356,2011-07-07 18:29:00,15416.0,United Kingdom
559357,2011-07-07 18:56:00,17107.0,United Kingdom
559358,2011-07-07 19:14:00,15675.0,United Kingdom
559359,2011-07-07 19:18:00,14702.0,United Kingdom
559360,2011-07-07 19:54:00,14657.0,United Kingdom
559361,2011-07-07 20:07:00,17312.0,United Kingdom
559362,2011-07-08 08:43:00,12635.0,Germany
559363,2011-07-08 08:45:00,16091.0,United Kingdom
559364,2011-07-08 08:48:00,17735.0,United Kingdom
559366,2011-07-08 09:03:00,13102.0,United Kingdom
559368,2011-07-08 09:38:00,17031.0,United Kingdom
559367,2011-07-08 09:38:00,13013.0,United Kingdom
559369,2011-07-08 10:00:00,14388.0,United Kingdom
559370,2011-07-08 10:01:00,17042.0,United Kingdom
559371,2011-07-08 10:20:00,14264.0,United Kingdom
559372,2011-07-08 10:23:00,12461.0,Switzerland
559401,2011-07-08 10:49:00,15039.0,United Kingdom
C559417,2011-07-08 11:08:00,13115.0,United Kingdom
559418,2011-07-08 11:36:00,12681.0,France
559419,2011-07-08 11:41:00,16029.0,United Kingdom
559420,2011-07-08 11:52:00,17663.0,United Kingdom
559421,2011-07-08 11:55:00,12648.0,Germany
559422,2011-07-08 12:00:00,12553.0,France
559424,2011-07-08 12:14:00,18121.0,United Kingdom
559436,2011-07-08 12:18:00,15901.0,United Kingdom
559441,2011-07-08 12:22:00,12583.0,France
559455,2011-07-08 12:34:00,13018.0,United Kingdom
559456,2011-07-08 12:35:00,13018.0,United Kingdom
559457,2011-07-08 12:50:00,14918.0,United Kingdom
559458,2011-07-08 12:50:00,14104.0,United Kingdom
559459,2011-07-08 12:53:00,15311.0,United Kingdom
559460,2011-07-08 13:00:00,13862.0,United Kingdom
C559461,2011-07-08 13:04:00,14680.0,United Kingdom
559462,2011-07-08 13:12:00,16523.0,United Kingdom
559463,2011-07-08 13:23:00,17965.0,United Kingdom
559464,2011-07-08 13:26:00,15157.0,United Kingdom
559465,2011-07-08 13:26:00,14680.0,United Kingdom
559466,2011-07-08 13:31:00,15679.0,United Kingdom
C559467,2011-07-08 13:33:00,13078.0,United Kingdom
C559468,2011-07-08 13:36:00,14905.0,United Kingdom
559469,2011-07-08 13:37:00,15182.0,United Kingdom
C559470,2011-07-08 13:38:00,15615.0,United Kingdom
559472,2011-07-08 13:39:00,18037.0,United Kingdom
559471,2011-07-08 13:39:00,17512.0,United Kingdom
C559473,2011-07-08 13:40:00,13769.0,United Kingdom
C559474,2011-07-08 13:41:00,13078.0,United Kingdom
559477,2011-07-08 13:44:00,14315.0,United Kingdom
C559486,2011-07-08 13:51:00,13047.0,United Kingdom
C559495,2011-07-08 13:54:00,14267.0,United Kingdom
C559498,2011-07-08 14:06:00,15078.0,United Kingdom
C559500,2011-07-08 14:27:00,14016.0,EIRE
C559502,2011-07-08 14:53:00,13338.0,United Kingdom
559505,2011-07-08 15:16:00,16398.0,United Kingdom
559504,2011-07-08 15:16:00,15920.0,United Kingdom
559507,2011-07-08 15:22:00,15920.0,United Kingdom
559508,2011-07-08 15:23:00,12748.0,United Kingdom
559509,2011-07-08 15:25:00,15920.0,United Kingdom
559510,2011-07-08 15:29:00,14961.0,United Kingdom
559511,2011-07-08 15:31:00,15920.0,United Kingdom
559512,2011-07-08 15:54:00,14188.0,United Kingdom
559513,2011-07-08 15:56:00,14534.0,United Kingdom
559516,2011-07-08 16:08:00,14708.0,United Kingdom
559519,2011-07-08 16:17:00,17353.0,United Kingdom
559523,2011-07-08 17:19:00,13955.0,United Kingdom
559524,2011-07-10 10:14:00,16866.0,United Kingdom
559525,2011-07-10 10:30:00,16923.0,United Kingdom
559526,2011-07-10 11:19:00,15756.0,United Kingdom
559527,2011-07-10 11:24:00,17787.0,United Kingdom
559528,2011-07-10 11:34:00,13064.0,United Kingdom
559529,2011-07-10 12:03:00,14808.0,United Kingdom
C559530,2011-07-10 12:04:00,14808.0,United Kingdom
559532,2011-07-10 12:07:00,14808.0,United Kingdom
C559531,2011-07-10 12:07:00,14808.0,United Kingdom
C559533,2011-07-10 12:10:00,17126.0,United Kingdom
C559534,2011-07-10 12:11:00,16283.0,United Kingdom
559535,2011-07-10 12:16:00,17841.0,United Kingdom
559536,2011-07-10 12:17:00,16283.0,United Kingdom
559537,2011-07-10 12:23:00,14472.0,United Kingdom
559538,2011-07-10 12:25:00,16880.0,United Kingdom
559539,2011-07-10 12:28:00,18024.0,United Kingdom
C559540,2011-07-10 12:39:00,18024.0,United Kingdom
559541,2011-07-10 12:40:00,18024.0,United Kingdom
559542,2011-07-10 13:32:00,17126.0,United Kingdom
559543,2011-07-10 13:46:00,17126.0,United Kingdom
559544,2011-07-10 13:52:00,17126.0,United Kingdom
559545,2011-07-10 14:42:00,15467.0,United Kingdom
559546,2011-07-10 14:49:00,14163.0,United Kingdom
559547,2011-07-10 15:12:00,17758.0,United Kingdom
559548,2011-07-10 15:17:00,17997.0,United Kingdom
559549,2011-07-10 15:25:00,13230.0,United Kingdom
559550,2011-07-10 15:38:00,17757.0,United Kingdom
559551,2011-07-10 16:18:00,16877.0,United Kingdom
559552,2011-07-10 16:29:00,16014.0,United Kingdom
559553,2011-07-11 09:23:00,16174.0,United Kingdom
559554,2011-07-11 10:12:00,14258.0,United Kingdom
559555,2011-07-11 10:14:00,13678.0,United Kingdom
559556,2011-07-11 10:24:00,16156.0,United Kingdom
559557,2011-07-11 10:33:00,17444.0,Canada
C559568,2011-07-11 11:09:00,13627.0,United Kingdom
559605,2011-07-11 11:33:00,15045.0,United Kingdom
559606,2011-07-11 11:38:00,14606.0,United Kingdom
559607,2011-07-11 11:39:00,12681.0,France
C559608,2011-07-11 11:44:00,14690.0,United Kingdom
559609,2011-07-11 11:51:00,13754.0,United Kingdom
559629,2011-07-11 11:58:00,14690.0,United Kingdom
559636,2011-07-11 12:01:00,13058.0,United Kingdom
559637,2011-07-11 12:15:00,17381.0,United Kingdom
559638,2011-07-11 12:17:00,17381.0,United Kingdom
559639,2011-07-11 12:23:00,13767.0,United Kingdom
559640,2011-07-11 12:30:00,15812.0,United Kingdom
559641,2011-07-11 12:31:00,13184.0,United Kingdom
C559651,2011-07-11 12:43:00,13184.0,United Kingdom
559652,2011-07-11 12:47:00,17164.0,United Kingdom
559653,2011-07-11 12:49:00,14552.0,United Kingdom
559654,2011-07-11 12:54:00,13098.0,United Kingdom
559656,2011-07-11 12:57:00,13675.0,United Kingdom
559657,2011-07-11 13:05:00,16701.0,United Kingdom
559658,2011-07-11 13:06:00,13003.0,United Kingdom
C559659,2011-07-11 13:07:00,14796.0,United Kingdom
559660,2011-07-11 13:19:00,16701.0,United Kingdom
559661,2011-07-11 13:22:00,18061.0,United Kingdom
559662,2011-07-11 13:32:00,16572.0,United Kingdom
C559663,2011-07-11 13:33:00,17706.0,United Kingdom
C559664,2011-07-11 13:34:00,18142.0,United Kingdom
559665,2011-07-11 13:35:00,12556.0,Spain
C559666,2011-07-11 13:37:00,14389.0,United Kingdom
C559667,2011-07-11 13:38:00,13267.0,United Kingdom
559668,2011-07-11 13:40:00,13394.0,United Kingdom
559669,2011-07-11 13:47:00,16332.0,United Kingdom
C559670,2011-07-11 13:51:00,16033.0,United Kingdom
559671,2011-07-11 13:55:00,17811.0,United Kingdom
559672,2011-07-11 14:04:00,14796.0,United Kingdom
559673,2011-07-11 14:10:00,13224.0,United Kingdom
559674,2011-07-11 14:16:00,15856.0,United Kingdom
C559675,2011-07-11 14:21:00,13745.0,United Kingdom
559676,2011-07-11 14:40:00,17340.0,United Kingdom
559677,2011-07-11 14:40:00,17340.0,United Kingdom
559678,2011-07-11 14:43:00,16033.0,United Kingdom
559679,2011-07-11 14:46:00,15265.0,United Kingdom
559680,2011-07-11 14:47:00,12717.0,Greece
C559681,2011-07-11 14:51:00,12717.0,Greece
559682,2011-07-11 14:55:00,17337.0,United Kingdom
C559683,2011-07-11 14:56:00,17337.0,United Kingdom
559684,2011-07-11 15:05:00,14367.0,United Kingdom
559685,2011-07-11 15:22:00,12599.0,France
559686,2011-07-11 15:26:00,17966.0,United Kingdom
559687,2011-07-11 15:28:00,17966.0,United Kingdom
559688,2011-07-11 15:32:00,12748.0,United Kingdom
559690,2011-07-11 15:52:00,16422.0,United Kingdom
559691,2011-07-11 15:52:00,13089.0,United Kingdom
559696,2011-07-11 16:59:00,15577.0,United Kingdom
559697,2011-07-11 17:03:00,15577.0,United Kingdom
559698,2011-07-11 17:07:00,17589.0,United Kingdom
559699,2011-07-12 08:52:00,12682.0,France
559700,2011-07-12 09:04:00,17450.0,United Kingdom
559701,2011-07-12 09:10:00,16013.0,United Kingdom
559702,2011-07-12 09:10:00,16013.0,United Kingdom
559703,2011-07-12 09:11:00,16989.0,United Kingdom
559704,2011-07-12 09:54:00,12669.0,France
C559705,2011-07-12 09:58:00,15719.0,United Kingdom
559706,2011-07-12 10:02:00,16609.0,United Kingdom
559707,2011-07-12 10:04:00,12358.0,Austria
559708,2011-07-12 10:05:00,13549.0,United Kingdom
559709,2011-07-12 10:21:00,16656.0,United Kingdom
559710,2011-07-12 10:25:00,12474.0,Germany
559711,2011-07-12 10:46:00,13590.0,United Kingdom
559715,2011-07-12 10:47:00,14132.0,United Kingdom
559733,2011-07-12 10:54:00,16145.0,United Kingdom
C559738,2011-07-12 10:56:00,18193.0,United Kingdom
C559739,2011-07-12 11:07:00,16422.0,United Kingdom
C559740,2011-07-12 11:08:00,17381.0,United Kingdom
C559741,2011-07-12 11:10:00,13013.0,United Kingdom
C559742,2011-07-12 11:11:00,14267.0,United Kingdom
C559743,2011-07-12 11:12:00,13599.0,United Kingdom
C559744,2011-07-12 11:13:00,15416.0,United Kingdom
559745,2011-07-12 11:15:00,17790.0,United Kingdom
559746,2011-07-12 11:16:00,16515.0,United Kingdom
C559747,2011-07-12 11:23:00,17069.0,United Kingdom
559751,2011-07-12 11:28:00,14688.0,United Kingdom
559768,2011-07-12 11:35:00,13207.0,United Kingdom
559774,2011-07-12 11:37:00,18122.0,United Kingdom
559782,2011-07-12 11:55:00,12722.0,France
559783,2011-07-12 12:02:00,13069.0,United Kingdom
559784,2011-07-12 12:07:00,16839.0,United Kingdom
559790,2011-07-12 12:19:00,14548.0,United Kingdom
559791,2011-07-12 12:24:00,17675.0,United Kingdom
559793,2011-07-12 12:43:00,17949.0,United Kingdom
559794,2011-07-12 13:16:00,16700.0,United Kingdom
559795,2011-07-12 13:26:00,17268.0,United Kingdom
559797,2011-07-12 13:31:00,12720.0,Germany
559798,2011-07-12 13:32:00,12720.0,Germany
C559803,2011-07-12 13:49:00,16701.0,United Kingdom
559804,2011-07-12 14:17:00,17405.0,United Kingdom
559806,2011-07-12 14:26:00,13311.0,United Kingdom
559807,2011-07-12 14:48:00,17841.0,United Kingdom
C559808,2011-07-12 14:49:00,13743.0,United Kingdom
559809,2011-07-12 14:57:00,16409.0,United Kingdom
559810,2011-07-12 15:15:00,16168.0,United Kingdom
559811,2011-07-12 15:22:00,13269.0,United Kingdom
559812,2011-07-12 15:29:00,15051.0,United Kingdom
559813,2011-07-12 15:42:00,18272.0,United Kingdom
559814,2011-07-12 15:49:00,15544.0,United Kingdom
559815,2011-07-12 15:56:00,15251.0,United Kingdom
559818,2011-07-12 16:37:00,13408.0,United Kingdom
559819,2011-07-12 16:58:00,12682.0,France
559821,2011-07-12 17:09:00,16365.0,United Kingdom
559822,2011-07-12 17:15:00,16365.0,United Kingdom
559823,2011-07-12 17:21:00,12919.0,United Kingdom
559824,2011-07-12 17:23:00,17576.0,United Kingdom
559826,2011-07-13 08:48:00,13420.0,United Kingdom
559828,2011-07-13 09:44:00,16998.0,United Kingdom
559827,2011-07-13 09:44:00,15189.0,United Kingdom
C559829,2011-07-13 09:45:00,14483.0,United Kingdom
C559830,2011-07-13 09:49:00,16998.0,United Kingdom
559831,2011-07-13 09:58:00,14709.0,United Kingdom
559834,2011-07-13 10:02:00,12576.0,Poland
559835,2011-07-13 10:08:00,13509.0,United Kingdom
559836,2011-07-13 10:09:00,13911.0,United Kingdom
559861,2011-07-13 10:27:00,15895.0,United Kingdom
559862,2011-07-13 10:30:00,12782.0,Portugal
559863,2011-07-13 10:33:00,15039.0,United Kingdom
559864,2011-07-13 10:38:00,14916.0,United Kingdom
559865,2011-07-13 10:39:00,14409.0,United Kingdom
559866,2011-07-13 10:43:00,15795.0,United Kingdom
559872,2011-07-13 11:00:00,16816.0,United Kingdom
559876,2011-07-13 11:09:00,15752.0,United Kingdom
559877,2011-07-13 11:17:00,15561.0,United Kingdom
559878,2011-07-13 11:19:00,15493.0,United Kingdom
559879,2011-07-13 11:20:00,15561.0,United Kingdom
C559880,2011-07-13 11:32:00,15493.0,United Kingdom
559881,2011-07-13 11:33:00,16899.0,United Kingdom
559884,2011-07-13 11:34:00,16843.0,United Kingdom
C559882,2011-07-13 11:34:00,16156.0,United Kingdom
559883,2011-07-13 11:34:00,14397.0,United Kingdom
559885,2011-07-13 11:35:00,16843.0,United Kingdom
559886,2011-07-13 11:44:00,13669.0,United Kingdom
559887,2011-07-13 11:44:00,13263.0,United Kingdom
559888,2011-07-13 11:47:00,16450.0,United Kingdom
559889,2011-07-13 11:48:00,12678.0,France
559890,2011-07-13 11:58:00,12464.0,Belgium
559893,2011-07-13 12:06:00,14498.0,United Kingdom
559894,2011-07-13 12:06:00,14159.0,United Kingdom
559895,2011-07-13 12:06:00,14110.0,United Kingdom
559896,2011-07-13 12:15:00,15530.0,United Kingdom
559897,2011-07-13 12:18:00,16779.0,United Kingdom
559898,2011-07-13 12:18:00,16225.0,United Kingdom
559899,2011-07-13 12:24:00,12528.0,Germany
559900,2011-07-13 12:27:00,13089.0,United Kingdom
559901,2011-07-13 12:53:00,18121.0,United Kingdom
559902,2011-07-13 13:14:00,14502.0,United Kingdom
559903,2011-07-13 13:16:00,12935.0,United Kingdom
559904,2011-07-13 13:20:00,13149.0,United Kingdom
559905,2011-07-13 13:27:00,15311.0,United Kingdom
559906,2011-07-13 13:33:00,18219.0,United Kingdom
559907,2011-07-13 13:37:00,12766.0,Portugal
C559908,2011-07-13 13:56:00,14088.0,United Kingdom
559909,2011-07-13 14:28:00,18245.0,United Kingdom
559910,2011-07-13 14:29:00,18245.0,United Kingdom
559911,2011-07-13 14:39:00,13777.0,United Kingdom
559912,2011-07-13 15:04:00,14221.0,United Kingdom
559913,2011-07-13 15:05:00,14221.0,United Kingdom
559916,2011-07-13 15:18:00,14201.0,United Kingdom
559918,2011-07-13 15:29:00,18225.0,United Kingdom
559919,2011-07-13 15:30:00,12415.0,Australia
559920,2011-07-13 15:31:00,12415.0,Australia
559921,2011-07-13 15:42:00,13667.0,United Kingdom
559922,2011-07-13 15:50:00,14400.0,United Kingdom
559925,2011-07-13 16:47:00,17644.0,United Kingdom
559926,2011-07-13 16:48:00,17644.0,United Kingdom
559927,2011-07-13 17:03:00,17567.0,United Kingdom
559928,2011-07-14 08:52:00,12405.0,Finland
559929,2011-07-14 09:10:00,14265.0,Unspecified
559930,2011-07-14 09:22:00,17738.0,United Kingdom
559931,2011-07-14 09:23:00,17738.0,United Kingdom
559932,2011-07-14 09:26:00,17389.0,United Kingdom
559933,2011-07-14 09:54:00,16719.0,United Kingdom
559934,2011-07-14 09:58:00,13012.0,United Kingdom
559935,2011-07-14 10:08:00,15125.0,United Kingdom
559936,2011-07-14 10:09:00,15125.0,United Kingdom
559937,2011-07-14 10:11:00,13577.0,United Kingdom
559938,2011-07-14 10:15:00,17315.0,United Kingdom
C559939,2011-07-14 10:19:00,14426.0,United Kingdom
559940,2011-07-14 10:20:00,17396.0,United Kingdom
559941,2011-07-14 10:20:00,17396.0,United Kingdom
559942,2011-07-14 10:21:00,17396.0,United Kingdom
559944,2011-07-14 10:21:00,17396.0,United Kingdom
559945,2011-07-14 10:24:00,17396.0,United Kingdom
C559947,2011-07-14 10:27:00,16701.0,United Kingdom
559948,2011-07-14 10:41:00,12653.0,Israel
C559950,2011-07-14 10:47:00,14562.0,United Kingdom
559951,2011-07-14 10:52:00,14847.0,United Kingdom
C559952,2011-07-14 10:57:00,17696.0,United Kingdom
C559953,2011-07-14 11:00:00,13815.0,Germany
559979,2011-07-14 11:20:00,14862.0,United Kingdom
559980,2011-07-14 11:28:00,17314.0,United Kingdom
559981,2011-07-14 11:30:00,14562.0,United Kingdom
559982,2011-07-14 11:34:00,12915.0,United Kingdom
C559983,2011-07-14 11:41:00,14562.0,United Kingdom
559984,2011-07-14 11:45:00,16657.0,United Kingdom
559985,2011-07-14 11:46:00,16488.0,United Kingdom
559986,2011-07-14 11:47:00,15256.0,United Kingdom
559987,2011-07-14 12:12:00,12619.0,Germany
559988,2011-07-14 12:17:00,15402.0,United Kingdom
559989,2011-07-14 12:21:00,13319.0,United Kingdom
559990,2011-07-14 12:22:00,13319.0,United Kingdom
559991,2011-07-14 12:29:00,14527.0,United Kingdom
C559992,2011-07-14 12:30:00,14527.0,United Kingdom
559993,2011-07-14 12:42:00,14716.0,United Kingdom
560010,2011-07-14 12:48:00,13178.0,United Kingdom
560018,2011-07-14 12:52:00,15987.0,United Kingdom
560025,2011-07-14 13:00:00,18283.0,United Kingdom
560024,2011-07-14 13:00:00,15005.0,United Kingdom
560026,2011-07-14 13:11:00,16928.0,United Kingdom
560032,2011-07-14 13:20:00,18283.0,United Kingdom
560033,2011-07-14 13:28:00,12388.0,Australia
560034,2011-07-14 13:35:00,13933.0,United Kingdom
560035,2011-07-14 13:41:00,17706.0,United Kingdom
560036,2011-07-14 13:51:00,14911.0,EIRE
560038,2011-07-14 14:08:00,12709.0,Germany
560042,2011-07-14 14:46:00,17068.0,United Kingdom
560041,2011-07-14 14:46:00,14156.0,EIRE
C560043,2011-07-14 14:47:00,16656.0,United Kingdom
C560044,2011-07-14 14:47:00,14258.0,United Kingdom
C560045,2011-07-14 14:51:00,16779.0,United Kingdom
C560046,2011-07-14 14:55:00,17049.0,United Kingdom
560047,2011-07-14 15:01:00,17259.0,United Kingdom
560048,2011-07-14 15:02:00,13515.0,United Kingdom
560049,2011-07-14 15:03:00,14857.0,United Kingdom
560051,2011-07-14 15:22:00,15306.0,United Kingdom
560052,2011-07-14 15:30:00,15187.0,United Kingdom
560053,2011-07-14 15:44:00,17612.0,United Kingdom
